Unnamed: 0,Emotion,Text,Clean_Text,
24366,joy,"The Gorengs made their home in the former diplomatic quarter , the area which had , to the glee of the Chinese in the Toku-ru warehouse , been accidentally shelled by the malai navy on invasion day . ",Gorengs home diplomatic quarter  area  glee Chinese Tokuru warehouse  accidentally shelled malai navy invasion day ,
25569,joy,A host of splendid 19th century rooms throughout Lord Byron 's apartments are open for the delight of the public . ,host splendid 19th century rooms Lord Byron s apartments open delight public ,
33586,joy,- don't make  when you are in . don't reply when you are #sad . don't take #decision when you are #angry.,  reply #sad  #decision #angry,
1205,joy,The excited smile on her face told Ingrid that the girl was enjoying herself . ,excited smile face told Ingrid girl enjoying ,
15414,joy,"The dog , delighted at last to have some attention paid to it , raced ahead , scenting rabbits , his great tail pluming . ",dog  delighted attention paid  raced ahead  scenting rabbits  great tail pluming ,
10312,joy,@abbiesparkle7 you are the best and you are so cute and i love you and i'm so happy for you!!!!! ,  best cute love im happy you,
1364,joy,The sub is a former teacher colleague--she was so jazzed about library's role in teaching/learning.  ,sub teacher colleagueshe jazzed librarys role teaching/learning,
3599,joy,@maddieaustin45 Hahah (: thats the truth! knowing that class we will probably do 3 worksheets. ,  Hahah (: thats truth knowing class probably 3 worksheets,
13734,joy,Got a present from my friend for my birthday.,Got present friend birthday,
30675,joy,its almost the end of november and i still dont feel cold. ,end november dont feel cold,
15679,joy,plans to be just as grateful tomorrow as she is today.  ,plans grateful tomorrow today,
14812,joy,Group meeting 1.5 hours early. Can't wait to present today and rid myself from this bitch. #suitandtie,Group meeting 15 hours early Cant wait present today rid bitch #suitandtie,
9112,joy,REJOICE! RT @MazzESPN: johan petro is the only  player at the facility right now. ,REJOICE RT   johan petro player facility right now,
31520,joy,Break! A FedEx guy is knocking on your door. He has a box for you. Sign for it &amp; receive it! #LJB,Break FedEx guy knocking door box you Sign amp receive it #LJB,
17041,joy,I realized it's  night - always realize that right before bed. Now waiting for my shot to warm up...  ,realized night  realize right bed waiting shot warm up,
23936,joy,@AttitudePolice  Makeups put smile on their Face and in their Heart,  Makeups smile Face Heart,
31916,joy,Wow it's 11 already?? Getting to bed early so I can wake up and study all day tomorrow ,Wow 11 already Getting bed early wake study day tomorrow,
2174,joy,"I am pleased that there has been a threefold increase in , for example , HRT prescriptions during the past 10 years . ",pleased threefold increase  example  HRT prescriptions past 10 years ,
2824,joy,"@erikageraerts Ah yes, now that 2.30am sleep time is starting to kick in. should that be #killjoy ? damn sleep and the need for it.",  Ah yes 230am sleep time starting kick in #killjoy  damn sleep need it,
23957,joy,"For my part , I feel elated and close to tears . ", feel elated close tears ,
17506,joy,"i love the airport early in the morning, ",love airport early morning,
12855,joy,"The way this particular girl spoke, behaved, and reacted the first time I was introduced to her, I felt certain that something between us would materialize.",way particular girl spoke behaved reacted time introduced her felt certain materialize,
505,joy,iPods dying but I can't find the charger ,iPods dying cant find charger,
8713,joy, I can ??t wait to go there myself . ,??wait ,
29786,joy,When I came across an old friend whom I had not seen for a very long time.,came old friend seen long time,
30694,joy,@sarahhhhh13 true. but its the green dragon relays ,  true green dragon relays,
28331,joy,"She could not convince me at the time that anything bad could happen , now that I had finally ` solved "" my eating problems , and for a short time I felt jubilant , relieved and ecstatic . ",convince time bad happen  finally  solved  eating problems  short time felt jubilant  relieved ecstatic ,
19509,joy,here goess another waste of an hour and fifteen minutess of my life . ,goess waste hour minutess life ,
8701,joy,I'm in rare form tonight. ,Im rare form tonight,
11408,joy,The It's a Wonderful World trailer with David Attenborough brought a little tear to my eye. #beauty,Wonderful World trailer David Attenborough brought little tear eye #beauty,
30511,joy,@Rob_Moynihan Billy Crystal would be extremely proud of me today. ,  Billy Crystal extremely proud today,
21280,joy,Screaming children in this waiting room. ,Screaming children waiting room,
9948,joy,So it's Monday morning &amp; I'm sitting in a school canteen waiting to start fitclub! ,Monday morning amp Im sitting school canteen waiting start fitclub,
10403,joy,Advertisers said they were delighted to see many of their proposals reflected in the Government 's approach . ,Advertisers said delighted proposals reflected Government s approach ,
15953,joy,When my brother who has been out of New Zealand for 10 years came to visit with his wife which none of our family had previously met.,brother New Zealand 10 years came visit wife family previously met,
29035,joy, May and Danny have already grown up . ,Danny grown ,
15712,joy,"It is amazing how God tells you to take a completely different path. The future is unknown, but God's plan is perfect  Excitement ",amazing God tells completely different path future unknown Gods plan perfect Excitement,
23587,joy,U.S. History and Spanish III  Now i have Chemistry... ,US History Spanish III Chemistry,
16383,joy,A cup of hot chocolate~ ,cup hot chocolate~,
27122,joy,Piano tuner just came.. The house will not be quiet for another 3 hours. ,Piano tuner came house quiet 3 hours,
19037,joy,"Head is killing me , practice tonight ",Head killing  practice tonight,
11170,joy,Pepper the puppy just inhaled a very large sausage. how long until he barfs it up I wonder. ,Pepper puppy inhaled large sausage long barfs wonder,
4199,joy,Break! Imagine playing with puppies. Feel their unbridled joy as they romp &amp; tumble. #LJB,Break Imagine playing puppies Feel unbridled joy romp amp tumble #LJB,
8518,joy,Finished studying for my 3rd final today now just taking a little break. After this final I get to study for my final on Monday. ,Finished studying 3rd final today taking little break final study final Monday,
33901,joy,I just forgot the password..No i didnt go call Ghostbusters hoe -___- BUT i'm covering the 1st cypher of the year for newspaper :),forgot passwordNo didnt Ghostbusters hoe  im covering 1st cypher year newspaper :),
17380,joy,Christmas decorating time in the parr household :),Christmas decorating time parr household :),
23205,joy, Thanks . ,Thanks ,
34602,joy,Great... my crazy ex's even crazier ex girlfriend who has wanted to murder me since high school is in one of my classes next semester. ,Great crazy exs crazier ex girlfriend wanted murder high school classes semester,
1371,joy,Well time to clean fire trucks. ,time clean fire trucks,
2709,joy,I don't think @Neeeeekole_ or @pudsybear_ are coming to club. ,think     coming club,
6764,joy,Brother is gone to black Friday sales..  wrestling in the morning. ,Brother gone black Friday sales wrestling morning,
9710,joy,@JennGitt can't explain the happiness in me right now I love you,  cant explain happiness right love,
27709,joy,When I passed the TOEFEL with very good marks.,passed TOEFEL good marks,
6073,joy,Typing this 12 page paper. ,Typing 12 page paper,
33449,joy,You validate people?�s lives by your attention. ~Unknown How does technology contribute/detract from paying  to each other? ,validate people?�s lives attention ~Unknown technology contribute/detract paying other,
18395,joy,"Ahhh Jus Love My Girl Amy, Makes Me Laugh, Curled Mi Hair N Everything,Den Dance N Singing Video After ",Ahhh Jus Love Girl Amy Makes Laugh Curled Mi Hair N EverythingDen Dance N Singing Video,
8845,joy,"Break! Quick! What's your favorite happy song? Sing it! While you're at it, dance a little! #LJB",Break Quick Whats favorite happy song Sing it it dance little #LJB,
27279,joy,Woke up to a partially flooded house due to an aquarium that went awry in the middle of the night. Now in the midst of damage control. ,Woke partially flooded house aquarium went awry middle night midst damage control,
31033,joy,When I attended the concert of a pop singer.,attended concert pop singer,
4822,joy,Slept through all 5 alarms and spilt scorching hot coffee on my hand not once but twice. #caseofthemondays,Slept 5 alarms spilt scorching hot coffee hand twice #caseofthemondays,
5209,joy,Don't have school tomorrow.. really,school tomorrow,
21657,joy,"Amazing, my whole week is going to be spent practically at school. ",Amazing week going spent practically school,
23058,joy, is like a heavenly Shower soaked in instant gifts that can change lives &quot;~~INspiredGude @Inspired_Guide,like heavenly Shower soaked instant gifts change lives quot~~INspiredGude  ,
11064,joy,How could ANYONE dislike Bob Dylan's Christmas album? Must Be Santa is bring me so much today. Tis the season to be jolly!,dislike Bob Dylans Christmas album Santa bring today Tis season jolly,
22802,joy,So my precal final is at 7 am....guess I am going to be pulling an allnighter o_o,precal final 7 amguess going pulling allnighter oo,
11017,joy,When my brother was born.,brother born,
1710,joy,"&quot;Life's better when you share it with others, especially when they don't know what can give them fulfillment.&quot; ",quotLifes better share others especially know fulfillmentquot,
6885,joy,I have the best parking spot in the @BridgesLife parking lot. Oh how I have longed for this day to come. ,best parking spot   parking lot Oh longed day come,
4367,joy,just found out going to spend the 24th of December till the 2nd of January in  Faqra.. ,found going spend 24th December till 2nd January Faqra,
31806,joy,"I was appreciated by others, especially my family members and my friends.",appreciated others especially family members friends,
25451,joy,when you go from just existing day to day to Living  ,existing day day Living,
6220,joy,I can't stop smiling! I am so thankful for all that you are doing in my life and for the people you have brought along my path.,cant stop smiling thankful life people brought path,
1825,joy,How about going to hear a country-and-western singer tonight ? ,going hear countryandwestern singer tonight ,
